review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R1AP6E7QELTU7G,5,27,30,N,Y
R1RN428IF6YNW7,1,38,51,N,N
R2V9NBFY23YH0I,5,21,23,N,Y
R163T7C41VE09E,5,19,30,N,N
R2EQO79EHA7LK,1,26,30,N,Y
R11MX7TDTCUKL4,4,21,23,N,N
R1STOFCN3A1LL2,5,23,25,N,N
R20N565UYMQAMW,1,49,56,N,Y
R1WOJXU5WM11AV,5,20,31,N,Y
R31UBDGO7C7HEV,5,108,110,N,N
R30A99KDPN0IFE,1,13,24,N,N
R1TDUEC2GYCJHG,5,26,26,N,Y
R2353B3BTVDTPG,4,39,39,N,Y
RWRGGP1UO3TC3,5,30,31,N,Y
R1YB4H8AQXQ0VN,5,60,60,N,N
R2YQ72GYRMOVMJ,5,59,60,N,Y
R1J8KYARW9BXR,5,22,25,N,Y
R19WYB8RIQRNBU,5,25,27,N,N
R3LKBKLYE7LYAQ,5,52,53,N,Y
R3OFCGE4ZU08YD,4,29,30,N,N
RQI9Z0N4NWJM,3,30,34,N,Y
R1VX5MH42P8JIO,4,23,25,N,Y
R1NEAAZF3ONGTN,5,41,43,N,N
R9QLR3TKOYHBI,1,45,56,N,N
R2KO06Z8AZATFH,5,35,40,N,N
RWTZW0AOY4C9X,1,32,34,N,N
RHL99QOOEURZV,5,40,40,N,Y
R2VEYUI4UNOVBV,5,18,29,N,N
R2QPFD9ND8OOUQ,1,17,28,N,N
RDRJR7MEIUH6H,1,19,23,N,N
ROE6TQASKU8AU,5,33,37,N,Y
R27JUKMWTR81Y2,5,14,27,N,Y
R3PEBNGETWVQ58,4,14,20,N,N
RVX8XUK06HXMC,1,29,38,N,Y
R366JIBSYWDBPQ,1,22,29,N,N
R12G97019AHNFW,1,26,35,N,N
R3UDU3WANI31WM,1,47,63,N,Y
R352KIXI7QP8FU,1,18,23,N,N
RPZAHVGE102LG,1,16,23,N,N
R31ZVT84AMOHNZ,5,22,24,N,N
R2NY479RWFN3WV,1,19,28,N,N
R1LR5M1JTRD40Z,1,77,104,N,Y
R2RYSIDCXW9NDV,5,31,32,N,N
R25JWT7ZZZ3OAN,5,141,158,N,N
R1TL0VBQ2BCBYK,5,31,37,N,N
R4UQA1G3Y9PYB,5,21,21,N,N
RPUYCTBJK9GSJ,5,37,38,N,N
R25GWCW456LA69,1,118,136,N,N
RO9NTA29YUVEW,4,31,33,N,N
R2SZN9QBSY0W46,5,74,90,N,N
R11ISGX8HC3M3A,5,23,23,N,N
R1OOIDWYNP5HBX,1,53,63,N,N
R2ZOGIELWS9WER,1,19,25,N,N
R1OPCI0MT34BPJ,5,13,20,N,N
R9QFVIPHEQDTT,5,14,20,N,Y
R3KFATMIXMCDBX,4,13,20,N,Y
R2W4FN0KNO1U2H,5,82,88,N,N
R3VPG8DHEWSD2I,1,21,32,N,N
R27LLJ75O5AMBO,3,21,22,N,Y
R27T620SDUMF9Z,5,18,20,N,Y
R2M0QILWDG0OCL,2,18,23,N,Y
R2B2S6OT2LTQ4J,1,17,25,N,N
RH3GKGY3037KZ,5,14,20,N,N
R1HGIM1KW2NWMO,5,34,35,N,N
R2D94IIB91DLQ0,1,13,24,N,Y
R2PHW9BIFU97KG,1,40,41,N,Y
R2DFE1WQ8AKVN1,5,29,29,N,N
RM8U55AFZ9G70,5,25,28,N,N
R1AIM0OG2I4Y3K,3,22,22,N,Y
R32662QFSM2NA,5,22,24,N,Y
R2TCERAIK322LZ,1,13,20,N,N
R3QUNI9IM6QH2Z,4,31,37,N,N
R1MCOE1H33NX0E,5,28,36,N,N
R2HMOQ0BL0H3LX,5,32,32,N,Y
RSO4UFPJ021YK,5,22,28,N,N
R3QWW2XY7HAN7M,5,21,21,N,Y
R125XHW7JFM8NN,5,33,40,N,N
R18XHMQ12YHYMP,5,21,21,N,Y
R26XA7CZIBAU92,5,37,37,N,N
R2RTTVPIISUMFL,5,20,21,N,Y
R2RIQ72AHFH8W5,5,39,42,N,Y
R1C3CB9Z8KL75R,2,12,21,N,N
R1UWRD3EH68DUU,5,21,22,N,N
R2IABN3CH6BEFF,2,18,27,N,Y
R2241KHCQSMTR2,4,21,23,N,N
R3JU33QJ4DYF4Q,1,20,23,N,N
R2TKZJTJ9B94BS,5,22,25,N,N
R7JZ8QA97HIR7,4,41,48,N,Y
RXWF1KKKZCOSR,5,15,20,N,Y
RRQ61H0CLKBQD,5,21,22,N,Y
R3E398L78L440Y,5,20,21,N,Y
R2VCBT3SGWDVRT,3,16,26,N,N
R2RSX6GECNVOIU,4,22,26,N,Y
R3KO5H9E4IW1OR,3,178,187,N,N
R1BK53LXKAEZNJ,4,29,31,N,N
R2DSSXE50I4DQJ,5,21,23,N,N
R18QTQTJT69OTQ,4,23,23,N,N
R2RBCINU4TF11X,5,21,22,N,N
REFI6U01GM1SQ,5,38,39,N,N
R3UYZAB5Z2CVQ,2,17,32,N,N
RG0NCJIVJHIQY,1,16,30,N,N
R2QOAOR4IVJX6S,4,21,35,N,N
R3FLBCA65NC5YC,1,17,23,N,N
RZZ36BXBSZ5TT,5,17,24,N,N
R2BAJ4WOWRLXRT,4,27,27,N,N
R2JPILMJQY9NBW,4,40,41,N,N
R2JBC33PEXSBMM,5,46,48,N,Y
RZYYYUXSJUOZQ,3,46,90,N,N
RV68U33TSU3BT,5,22,24,N,Y
R1D0UAXC3GSTND,2,26,28,N,N
R2NF4QNXKFSHLV,3,15,24,N,Y
RDQ6SRQ72X3VH,5,34,43,N,Y
R1ASWU8QKXG901,5,19,25,N,N
RCTQ6LOVXPI1B,4,21,21,N,N
R1VTB0AT6WHBP9,5,50,52,N,N
R1UQQN802U77KZ,4,40,41,N,N
R3L54PB9ZH7T4T,4,26,26,N,N
R3DAY9Y4410VJP,4,48,53,N,N
RYN9FFMIFYCDR,5,19,20,N,Y
R1I9N3TSI4B63B,5,51,58,N,N
R2MGP9ZX5SNKD7,3,25,40,N,Y
RYZO4XIYDT7ZY,3,44,51,N,Y
R1RBN9H335LANJ,5,19,21,N,Y
R1GQ33XCJ6FJLQ,5,44,47,N,Y
R34JYXCQFRYNTD,5,38,40,N,N
R16R8HYVK4XMDE,4,69,74,N,Y
R1Y3YG6OZ2NBDL,5,21,24,N,Y
R2BBSYVRW323E1,5,30,32,N,Y
RPXNJZVPA0HR7,5,25,32,N,Y
R2RL4UM62SY7V1,4,17,21,N,Y
R1O7S83KV3N8JQ,5,17,25,N,Y
R1PD9OQXX6DLZN,5,26,27,N,Y
R3ORH2E9T0PES8,3,20,27,N,N
R18WH03R8L31Z7,1,108,118,N,N
R1FDO0FK3UO66P,5,20,20,N,Y
RZXL0NPT0FCVG,4,252,278,N,N
RCPF1BLWAFDM6,4,37,38,N,N
R2XB5K8T2TWT3P,5,24,29,N,N
R2KQS5X6NTRSVL,5,40,40,N,N
R2ZJG5N9QTR6JI,5,107,117,N,N
R3D4CY5K2UPMHJ,5,37,38,N,N
R3UQY72JZZYSD2,3,170,171,N,Y
R31O8K5ETZXLVO,5,22,22,N,N
R148AIL9KAQUNB,1,48,51,N,N
RMYZFUD7U8585,5,100,102,N,Y
R3BEEQUKEC9DY1,5,38,39,N,Y
R2TOFAWBVI7WWV,5,41,41,N,N
RZY7CYUSQLFNU,5,50,50,N,N
R25XJD40AO0NCP,5,24,26,N,Y
R2YM2S70K37LT0,5,30,31,N,N
R1UVQ79B9FDGQO,5,30,37,N,Y
R1SKRVBP4ITOAY,5,12,21,N,Y
R1G1I0OW3VPQ6X,5,22,24,N,Y
R1YCI3K1V0LL9B,5,20,20,N,N
R8SRYZBA6FSKM,5,41,42,N,N
R2V7VQ2LFRMKZF,1,20,34,N,N
R3BRX07WC0II57,4,140,140,N,N
R3K6TP2FQRP878,1,11,20,N,N
R22AHXUS0O6WAO,4,20,24,N,N
R1CUSRPSEVAEOO,5,20,21,N,N
R332FD19VP6TIA,4,31,31,N,N
R2R8ZUYG1YRAXK,5,42,47,N,Y
R1OQMZCR332A42,5,15,22,N,N
R3SCIYJ6BCR4PS,4,21,22,N,N
R2U7VLJ7N8NLAF,5,34,39,N,Y
R38TZQ7V8V9BP4,3,19,20,N,N
R4CX6QNEG7D8K,5,63,65,N,Y
R3V9HEJX42NRHZ,5,39,42,N,Y
RIP1GMKW2QYJ6,3,33,43,N,N
R1R810CSZ55E1H,4,21,21,N,N
R3VN7JXM9ITM92,5,23,24,N,N
R2F80WD26CTII1,5,68,76,N,Y
R28L5R6TMN5S3A,4,28,30,N,N
RIJPPP2OQ0PYJ,3,80,84,N,Y
R1L7QET1TYYH79,4,35,38,N,N
R3G7HOF729KCIO,4,27,27,N,N
RHQTFDN9PYC35,5,23,25,N,N
R26T366R567OVR,5,66,74,N,N
R1ESN3ZZ2102CK,5,23,23,N,N
R2NKA3NAJ03OME,3,20,22,N,Y
RYDALQZ6G3F7S,5,19,22,N,N
R1PMOAKKECALN8,5,28,29,N,Y
R1G7YS1NMBMHV5,5,20,21,N,N
R28M5EGZPNC4QZ,5,21,21,N,Y
R2Z2EKB98KFZ75,5,65,66,N,Y
RVMQ9DG1Y46MK,1,27,38,N,N
R1M2AJ1HRTMZNS,3,21,25,N,Y
RSTYWXBZLSVS3,2,127,161,N,N
R18XI5KU8JG4U5,1,21,30,N,N
RW3FSHNS1XSB2,5,22,22,N,Y
R2J2T37MIWVKEU,2,96,98,N,N
R2P965PCBBWFLG,5,88,88,N,Y
RT91KB18Z9JLD,5,43,50,N,N
R1CDWE2T7DGAR0,1,54,63,N,N
R3EKYFVLP3PD1U,1,47,71,N,N
R2ES3YOHEBSP3J,3,19,25,N,N
R2XMQIDIBBV1SX,5,21,22,N,N
R2AJ0D8MGRNK3W,3,18,20,N,Y
R3HGBR1ASFZX2H,3,19,20,N,N
R2ECG8L9QPFZNE,5,39,40,N,Y
RN11BY5Z9LEA5,2,22,39,N,Y
R23LUCHHSM5TDD,5,32,33,N,N
RR5V71O40DI3F,5,31,41,N,N
R17UPPH3PPCN84,5,44,47,N,N
R2BBZ2L2MXH9HR,5,20,21,N,N
R1SWHQKAK51HWL,5,37,38,N,Y
R1BW4XF7HRVBAY,5,24,25,N,N
R3NL4APBS1I0NX,5,49,49,N,N
R3C52YP8QU7KOR,5,18,20,N,N
RTYUL7IIOSBKM,5,23,23,N,N
R1QTEFVT2C7AD7,5,20,20,N,N
R14FTLGPITNX0C,5,39,41,N,Y
R3BJ3V6KWAG5C3,5,116,126,N,N
RGMWQX08JD6CD,5,25,29,N,Y
R249R4RRVRT7XO,2,19,26,N,Y
R31TMLIZILF8J8,1,28,30,N,N
R2B6SF12M6IN6O,5,25,26,N,N
R12HCP0U35SRG3,5,14,23,N,Y
R3PP3R4W6UJD9F,5,106,114,N,N
R32EFKJE2BTAU,1,12,22,N,Y
RA1UDTSW1M29T,4,19,20,N,Y
R1IH2NX5PWWVWO,5,27,29,N,Y
R3EDRPT80RQFBC,5,20,21,N,N
R3OLDOWZ6SMJ2,5,27,29,N,N
R3DOW353ABQ8IG,5,20,20,N,N
R2SEPCGK851IBR,5,13,22,N,N
R1B257SUJIZI7S,1,26,27,N,Y
R1ACHIYDB7CAF6,1,26,35,N,N
R1IBU1CKZ26LHN,2,34,38,N,N
R3NHH8TXMS1JJC,5,29,29,N,N
RJBC2XY79X9T2,5,37,38,N,N
R1K5II5ZOWR2X4,5,18,22,N,N
R3UVPN39AHHKJ8,2,21,22,N,Y
R1KHDHIHFS5C2W,5,64,68,N,Y
RB14EIARB7ZGF,3,48,54,N,Y
R39A8FQLPFBF66,3,23,24,N,N
RLOWJZIJ4DEQ,2,11,22,N,N
R25UOREOPC3WAQ,5,27,28,N,N
R37SKT1KC8THMP,5,46,46,N,Y
R2CUO1S7Y32496,2,21,22,N,N
R351HDW08G1CCS,5,26,27,N,Y
R1D054USWWVHSY,4,17,20,N,N
RRB538VMQU0LZ,4,20,20,N,N
R1BC2135D4C224,5,13,21,N,N
R1WQ6ZY3R53QVI,5,19,22,N,N
R1P60UAPNI9GF9,5,99,100,N,N
R3HXB3A8EMDIDZ,5,22,22,N,Y
RUDA7UI222VV5,3,26,29,N,N
R2A91KGM68PGBI,2,23,34,N,N
R2CJ7LKUCBRL4W,5,150,152,N,N
RRWUL38M9KQ1,5,24,27,N,Y
R26UYE5C5XZXHS,5,22,23,N,N
R2XU3F0S1MUZ5B,5,20,20,N,N
R3GE702AOVMVD2,5,16,20,N,N
R3VL8UEXEMV4XQ,4,48,49,N,Y
R32V8QQFZ0HYPN,4,20,21,N,Y
RIDTOZQKCQX6V,1,14,25,N,Y
R1IFFJAZMZRW1D,4,20,20,N,N
RNUKU771O9B00,5,34,41,N,Y
R2DVQGFPJZ8IWN,5,24,24,N,N
R2E0N7T8WU52GC,3,172,182,N,Y
R3D5YZNN52EOWI,5,111,114,N,N
R36M4X3A165A9L,5,11,20,N,N
R2IKAZ7073XGEP,5,21,21,N,Y
R37YLS3V0ZTXR6,5,21,21,N,N
R1Q2EH4HUATBQS,1,31,38,N,N
ROHZP8UCZADU3,1,15,21,N,N
R2BY9H0R4NJB2N,5,19,20,N,N
RUQGXFFUGFENG,2,22,35,N,N
R3KK7AQS4T4A2O,1,22,30,N,N
R11OVIHNBGU0BD,4,27,31,N,Y
R3B4YNRQI4RU4V,5,23,24,N,Y
R17IGIQ7M1BQTE,5,23,27,N,N
R20IY0NNNB2YWJ,5,20,24,N,Y
REFI23XGCVKK2,5,28,32,N,Y
R35UZBXJ87G7IF,1,25,28,N,Y
RZX0L75OIO4O4,5,16,20,N,N
R3N68JNDZAL79C,5,19,23,N,N
R2RTB72GYYNTXQ,5,25,26,N,N
RXHIQ7L1KCFPL,5,18,24,N,N
R3PTUAY5LTVOH8,4,36,38,N,Y
R1J128MLGE676T,5,15,21,N,N
R12I309YF4OTUD,5,21,28,N,N
R2PTN6RFBJTZVM,5,13,21,N,Y
R272KU34WM1YPT,5,20,20,N,Y
R2YW58166UVVEH,2,45,45,N,N
R2FVR52RJX3XMB,1,11,21,N,N
R31KGWR1OFR91X,5,21,25,N,N
R1NJRI3H1YWOED,1,22,23,N,N
R1XFI31HB680J,1,19,28,N,N
R29LW2TCS759JK,5,16,22,N,N
R11IAQPMMBFHL2,5,40,40,N,Y
R3E4LBESR1KRGL,4,29,30,N,Y
R25N35Q5CXL0WV,1,22,22,N,N
R2TZVPC7WJDKLK,4,19,20,N,N
R1URSYA20WVLOQ,5,27,28,N,N
R2DAJBLURTBILB,1,10,20,N,Y
R3747LOZMCTOTO,1,23,24,N,N
R2R7O6KEIVXFEZ,5,18,21,N,N
RYWW4XEUBW2OM,5,98,109,N,Y
R24DUI3EJDZ0JE,4,41,46,N,Y
R2OT2JZNX60BCR,4,33,37,N,N
R2U00DIFMT49L0,2,25,29,N,N
R2PLFULV3NR9ZX,5,21,23,N,N
RGDC7H0ZZ1340,5,18,23,N,Y
RJIFXBZ87NXVL,4,37,43,N,N
R1ZK9CBKFXNMQC,3,24,28,N,N
RPLZJCQG4L7SM,4,36,37,N,N
R3M5GG2X5K4DA5,4,55,60,N,N
R1195O32PY3OT6,1,45,84,N,N
R3T963JLYYQIYU,3,25,29,N,N
R2NWQT9EXQR14S,5,20,28,N,N
RB711OL7391CE,4,21,29,N,Y
R1JBIPHTJDOAZK,3,109,126,N,Y
R3RFN9P3G4XJNK,5,21,22,N,Y
RVKZLMDT7JCFH,1,14,24,N,N
RCTKMRZ1T0IIH,5,10,20,N,N
R14T1LK2CLFKDM,5,277,282,N,N
R2XZPHRI4UPT85,5,118,121,N,N
RH0KFW81BERFB,5,51,51,N,N
R26YVD24H5ROTN,5,35,39,N,Y
R3SXA4ANANHPK9,5,25,25,N,N
R3G0VPDO6T5X8V,5,23,23,N,N
R27YHUM1YX9N3Z,2,15,29,N,N
R6PSAYA2UXBLR,5,25,25,N,Y
R2BM6KQG6313YE,4,22,26,N,N
R102HFLW5OSD41,5,16,20,N,Y
R261RZ5H2LH6J7,2,37,38,N,N
RABE1TM51NZWI,3,19,26,N,Y
R1WDGLWMSIL8AC,5,31,40,N,N
R2YIJMZVSP98TG,5,32,34,N,N
R1Q238SZE35FTX,5,28,28,N,N
R3OSA02TW4F4EX,5,27,29,N,Y
R12P9PKJFMY5DN,5,22,28,N,N
R9XSCMBQVNUPS,5,27,30,N,Y
R1HQTZ83ANI1IM,5,19,20,N,N
R31WCTGCHZZPGM,5,38,38,N,N
R1XDXJOQF6DA1F,5,29,33,N,Y
R3CL9XL521W5O3,2,12,24,N,N
R120NPQSBDEXYZ,1,21,31,N,N
R3DJQA3O8YEMM4,5,18,20,N,Y
R27A7FZLFLRQYN,5,19,22,N,Y
R3HQZDITJDGE5N,5,26,31,N,Y
R3LP7ODKPM8Q88,5,32,37,N,N
R26LRRN4CZE6P9,5,25,27,N,N
R1JORJ9713JRE7,2,22,32,N,N
RP72FH659MX2B,5,51,53,N,Y
RTGMXSSW35E6J,5,22,22,N,N
R12ENOVP1VW8PG,1,17,33,N,N
RYE8XKFEFMBE6,5,26,29,N,N
R3UIUUITN7DBK6,5,31,31,N,N
RDNGQG3S71KQO,4,17,21,N,Y
RH4ERPF2FAHY8,1,12,21,N,Y
RQBY3SHT5GIN9,5,27,31,N,N
R2HMFENZLZ3INL,1,33,39,N,N
R1S07MI57HC7SC,4,40,42,N,Y
R9O14MTH0WUGB,3,27,40,N,Y
R37NMHU1UUITQX,1,49,57,N,N
RHE6F7VO2XC0E,1,20,29,N,N
R3UABYABEV2E1T,1,22,38,N,Y
RP6QZA6QM5Q4O,2,15,21,N,N
R6FVM2IJOJ5D0,5,20,21,N,Y
RFXBHYRJHH8SC,5,34,35,N,N
R2KY3CFN23ELV1,5,40,49,N,N
R2F97VSA6CEL22,5,36,42,N,N
R1ZBWKS8E6K0PH,2,17,24,N,Y
R2CE6UBH89Y2OB,5,20,20,N,N
RT5PHXEECQK1C,5,20,20,N,N
R1M538YJGMRO0H,5,21,22,N,N
R17XKTN079QJRA,1,13,24,N,N
RHWUHGO4L62X,4,28,29,N,Y
R3E6QZCESJN31A,5,18,23,N,N
R1BAZ3YIDL6MTY,1,23,23,N,N
R14CW49H3JGND1,5,33,34,N,N
RJDHNO4G5APXK,5,29,30,N,N
R1TI72BSUMJ0ZY,4,36,37,N,N
R7SV5U5ZUHSAQ,5,19,20,N,N
R1V98XSJCGL6IW,5,18,20,N,N
R1D59O9H3RXCMU,5,26,27,N,N
R32LFLUNDQSKKS,5,19,21,N,N
R3GE6BDXFNR7EM,5,17,20,N,N
R1NSLDCXTEE3HX,5,20,21,N,Y
R2Z2S9KPUYPO31,5,32,34,N,Y
R3B5I751PGIVGM,5,19,20,N,N
RJ47RVPQV7GIB,5,49,51,N,N
ROGGBJBU4CL5Q,5,24,25,N,N
R16IOZ9H97GNJ0,5,38,39,N,N
R1J3P3CFUPKDU1,4,41,42,N,N
R25R1XSVRD4QMX,1,22,35,N,N
RQRY262J5Y8Z9,5,35,36,N,Y
R2GBQ7OTOEVNKI,5,18,20,N,N
R3TK8OI0LCC0KG,4,23,24,N,N
R34VE101CESWIP,5,17,21,N,N
R3JCR6I69FP56V,5,32,36,N,N
R2VU6UX4RZG7LR,5,20,22,N,N
R2C4CK0CPIT875,5,38,52,N,N
R2TODECK6FYKAP,5,20,22,N,N
R2H0G3O2UXAXLS,5,26,26,N,N
RD3QMXCHO5OSY,5,24,24,N,N
R3VKEEE5J7AQDV,4,35,39,N,N
R3MSRY82GHFXLR,5,157,180,N,N
RL27D0WL7HW13,5,23,23,N,N
R2XHP2O31TKCP6,5,17,23,N,N
R2K3YPMW1PQFD9,1,25,48,N,N
R12TIXYKNQAT86,5,21,22,N,Y
RARCAY534ZFP0,4,28,32,N,N
RTHZMXII2LYQ4,5,16,20,N,N
R2VRY5R3LAKPE4,3,21,26,N,N
R2IP6434G4IUCQ,4,23,24,N,N
R2DKUSPGR9FFZ1,3,37,39,N,N
R184N9R1SS7MW4,5,72,73,N,N
R47NOB1GWH097,5,20,21,N,N
R38WGSUYNZEH3J,4,18,24,N,Y
R2TONSGNLF9NLP,1,19,36,N,N
R2T9CQKMC08HA8,2,22,22,N,N
R2QUOPUFJQQOY1,4,22,24,N,N
R3U2Y2CKQ8MNYM,5,22,24,N,Y
R2NYPKU1MXAUC3,2,29,29,N,Y
RYBCJ8140T6HL,1,12,21,N,N
R216LPFA75LS9T,5,18,20,N,N
R2KIDASV89H5HT,5,31,33,N,N
RTMBTEVA8NTCL,3,15,30,N,N
R1XOQH9V3N0BKH,5,91,103,N,N
R2F5SWDTCRV579,4,28,28,N,N
R133WDNOVUKM11,5,22,24,N,N
R3O52SZH2CO9KJ,4,25,26,N,Y
R14RWUHAGMX5NH,5,22,25,N,N
REXDI32PXKT72,3,19,22,N,N
RSZ6W9FLE7VXD,5,90,113,N,Y
R2PBBK1PN7AAB1,5,43,44,N,Y
RUVQK4LUTAAYY,5,16,22,N,Y
R3QE2N9Z17NOEX,4,16,25,N,N
R39E50UXOK1ZY7,5,11,21,N,N
R1NEPNJDIE3MQL,5,42,42,N,N
R336D50QWYIJUN,5,40,47,N,N
R144V6NTQG88HM,5,20,22,N,Y
R1S5ZGTG1XDL9,1,23,31,N,N
RLWO4D5N7H07H,1,13,20,N,N
R1NKUC39O4SNZW,4,32,38,N,N
R26XWRGS2ET4PB,3,15,28,N,N
R10TWHMQXD2LF0,1,16,26,N,N
R170LR982IV3I8,3,23,25,N,N
R2OLJ4UTB38PG3,1,22,22,N,N
R3CHFOYY665EON,1,14,27,N,N
R2DXV0Z6J7YN5F,5,16,21,N,Y
R3QGY774869WIQ,5,22,24,N,N
RH445IIZAD9TG,1,12,21,N,N
R3NRWXGY0YYBPR,5,19,23,N,N
R1EN0XK5FUN71J,1,20,36,N,N
R2EQG8NBED1YB4,5,36,40,N,N
R198H9Z2OMHPBX,5,24,26,N,N
R3WKD0BAIKSIZ,1,25,26,N,N
R3JFP21Q46SU36,3,16,24,N,N
R3Q196RIWZSP4P,5,35,40,N,N
R3NX346BDZFGL3,5,31,32,N,N
RE7LF35G3G3AE,5,33,33,N,N
R1CAID2MESRLIZ,3,19,22,N,N
R3VQRNGSTCO7CI,5,22,22,N,N
R27GC7MZSV3T0M,5,20,25,N,N
R31ZBPGOTD42VK,3,33,35,N,Y
R112ZFW8VC7PHZ,5,72,78,N,N
R3VSLFHL2DOX5V,5,23,26,N,Y
R2PHH7DV6YI8SM,5,19,21,N,N
R1FIIB2H9LDHA7,3,15,22,N,N
R3E25RBZ1LQNOT,5,24,29,N,Y
R2JO1XC7S9IL8D,5,27,29,N,Y
R2397OZHNZIXC2,5,26,29,N,N
R1PESVOQU83DE0,5,18,20,N,N
R22ZV1QKZUWGZJ,5,27,29,N,N
R110FTOA08QQLC,5,21,22,N,N
R1N7N0ED56QQIH,4,40,41,N,N
R16E9GP6IE341F,5,41,44,N,N
R3VR8WFSCQ1Y6O,4,14,20,N,N
R30B3BC9E5Q8PE,1,26,26,N,N
R10SX9O3AOAP3U,5,84,92,N,Y
R3IQ8S9VY23QH7,5,22,27,N,Y
R2PTWEV0UEBXFR,5,28,32,N,N
R3TM5IDP71JMB0,5,35,38,N,N
RAJUIXU6KGY1B,5,28,28,N,Y
RCPBCAIOWQVYV,5,40,41,N,Y
R3W33C2G0M4KWW,4,66,71,N,Y
R39EUV236X5V0I,4,17,21,N,N
R2UGOEJK1C1PF1,5,11,20,N,Y
R2WUY1WUJ6R6RN,5,30,32,N,N
R2RLMF6M6X1B2V,1,26,40,N,N
R2V4KJ76XGD4RP,1,46,52,N,N
RUABC4Z27RSN9,2,17,27,N,N
RRM9QQ8R05HRB,5,141,159,N,Y
R372JSYV5KE8NJ,1,21,28,N,Y
RVHYIZOSQLILX,1,27,27,N,N
R3F316Y9IAIF65,5,18,20,N,N
R2HV1GUBGEFX7J,4,16,22,N,N
R1BSVACZZRX4TQ,3,19,27,N,N
R2NXJZ4P80P4DC,4,17,20,N,N
R36D5FXAA9SVHK,4,20,20,N,Y
R34Y95QCNL11MO,4,43,43,N,N
R3KQ1XM89I7BLU,3,32,35,N,N
R1FY4LHYIDAE02,1,21,21,N,N
R19POXU0GCROQN,1,23,31,N,N
R1RWRP6B597FJ,4,21,29,N,N
R1HV0ICBQSK06L,5,25,25,N,N
R1D3RBBMUY6VD9,1,45,50,N,N
R16JV4C2L2RH3C,5,21,24,N,Y
R1W0H3WBWPXX57,1,15,27,N,N
R3K32B0CGI9GR1,5,19,20,N,N
R72UJNI04Y2LJ,5,20,22,N,N
R33YLJYUZ1Y4KJ,5,24,25,N,N
R1X9NJBXS2YH6H,5,20,20,N,N
R348VTNYPY4OZ3,5,42,45,N,Y
R2MF93O6MAZDZD,5,19,20,N,N
R16VX0LUO6O3UC,1,21,21,N,N
R3A7PIAWLY7H6Y,5,28,28,N,Y
R2PCLTXJP1U5KF,5,34,36,N,N
RYVRBCU4CDOX6,5,20,22,N,N
R16EZSBJ7QNK94,5,36,42,N,N
R1NGGHKZ1X2HAE,1,51,85,N,N
R2LJ0XHNQH7JVK,5,22,23,N,N
R7I9R82PSQBXG,3,26,26,N,N
REFY6DJRSWCTL,1,35,45,N,N
R1RKDCHADBTNBY,2,10,20,N,N
R1MMVI1XW36CDS,5,15,24,N,Y
R2AZ79RAO1GV9I,5,23,30,N,N
R36E6P887C9TQ2,5,18,21,N,N
R112EBJEA0TRSK,5,34,35,N,N
R29XFIQHBRZI5M,5,19,20,N,Y
R3Q6LKKHQYYSRG,5,29,30,N,Y
R37GT7I6AFE9E,5,15,21,N,Y
R2L1OTCLWU32OP,5,22,26,N,Y
R2C9ZB6UN5S4IU,5,57,58,N,Y
R1O9L27PR8CYMN,5,24,28,N,N
